ts_code,trade_date,close,open,high,low,pre_close,change,pct_change,vol,amount,create_time
000852.SH,20250815,7117.5009,6956.5078,7117.5099,6956.5078,6976.4875,141.0134,2.0213,304005226.0,492508504.867,2025-08-15 17:53:38
000853.SH,20250815,1428.1575,1415.5807,1431.7162,1415.5807,1420.3061,7.8514,0.5528,23252991.0,96228272.0,2025-08-15 15:09:19
000854.SH,20250815,4735.697,4578.3258,4739.7885,4578.3258,4589.5021,146.1949,3.1854,32412838.0,48716039.5,2025-08-15 15:09:19
000855.SH,20250815,1481.7469,1465.6552,1485.8771,1464.7812,1469.2328,12.5141,0.8517,323448709.85,680525688.421,2025-08-15 17:53:38
000856.SH,20250815,6187.993,6046.4336,6190.3401,6046.4336,6064.0206,123.9724,2.0444,41987218.0,79469606.0,2025-08-15 15:09:19
000857.SH,20250815,11204.756,11024.5616,11216.9124,10991.2771,11041.781,162.975,1.476,10425201.0,23913356.5,2025-08-15 15:09:19
000858.SH,20250815,8523.4688,8321.7619,8532.9798,8321.3674,8341.637,181.8318,2.1798,28849272.0,99156539.6,2025-08-15 15:09:19
000859.CSI,20250815,1652.9869,1638.7734,1655.6254,1637.7124,1641.9511,11.0358,0.6721,87988169.74,100778693.016,2025-08-15 17:53:38
000860.CSI,20250815,1162.4353,1154.5626,1165.1302,1153.9558,1155.4228,7.0125,0.6069,62525123.34,77025214.807,2025-08-15 17:53:38
000861.CSI,20250815,2473.9055,2459.0115,2479.3677,2459.0115,2461.5656,12.3399,0.5013,58813633.74,76708837.397,2025-08-15 17:53:38
000863.SH,20250815,2989.6986,2933.4203,2998.7586,2917.8433,2946.9382,42.7604,1.451,5644912.0,26938510.2,2025-08-15 15:09:19
000865.SH,20250815,1461.4529,1440.7042,1465.7453,1438.5655,1445.9855,15.4674,1.0697,32250200.0,46719592.2,2025-08-15 15:09:19
000867.SH,20250815,2850.0014,2806.4001,2850.0078,2794.759,2808.8731,41.1283,1.4642,52253915.57,46034690.787,2025-08-15 20:09:17
000869.SH,20250815,4062.0044,4130.8578,4130.8578,4047.6856,4138.0599,-76.0555,-1.838,17453084.42,13493945.253,2025-08-15 20:09:17
000888.SH,20250815,4205.4517,4163.4107,4211.6913,4161.7744,4170.4906,34.9611,0.8383,678521703.0,960624988.9,2025-08-15 15:09:19
000891.CSI,20250815,1643.8864,1608.3839,1645.2596,1608.3839,1613.2391,30.6473,1.8997,555930446.02,1194635789.706,2025-08-15 17:53:38
000901.SH,20250815,6122.5255,6095.7143,6154.5197,6095.7143,6103.9568,18.5687,0.3042,103438819.0,120657628.101,2025-08-15 17:53:38
000902.CSI,20250815,5750.0452,5657.2779,5756.1858,5657.2779,5669.9731,80.0721,1.4122,1452969176.26,2230627194.159,2025-08-15 17:53:38
000902.SH,20250815,5750.0452,5657.2779,5756.1858,5657.2779,5669.9731,80.0721,1.4122,1452969176.26,2230627194.159,2025-08-15 17:53:38
000903.SH,20250815,3970.6881,3942.6757,3984.7019,3937.8657,3954.4555,16.2326,0.4105,100567351.0,233971569.469,2025-08-15 17:53:38
000904.CSI,20250815,4940.5126,4864.7784,4948.1226,4864.7784,4877.1859,63.3267,1.2984,131964189.63,233722086.818,2025-08-15 17:53:38
000905.SH,20250815,6568.57,6417.3889,6570.4994,6417.3889,6429.8462,138.7238,2.1575,245217240.0,381378599.737,2025-08-15 17:53:38
000906.SH,20250815,4598.8385,4538.4731,4609.0889,4537.2902,4549.5356,49.3029,1.0837,506544807.0,900065473.238,2025-08-15 17:53:38
000907.CSI,20250815,5677.9999,5568.5026,5682.9903,5568.5026,5580.9658,97.0341,1.7387,377181430.04,615100686.462,2025-08-15 17:53:38
000907.SH,20250815,5677.9999,5568.5026,5682.9903,5568.5026,5580.9658,97.0341,1.7387,377181430.04,615100686.462,2025-08-15 17:53:38
000908.CSI,20250815,2186.8598,2186.5331,2194.6776,2181.9485,2186.5246,0.3352,0.0153,4871921.89,5206325.894,2025-08-15 17:53:38
000909.CSI,20250815,2925.5924,2869.1191,2943.4618,2869.1191,2885.8982,39.6942,1.3755,35799134.42,44974481.22,2025-08-15 17:53:38
000910.CSI,20250815,2221.3495,2194.6943,2228.1238,2191.3271,2200.8858,20.4637,0.9298,43947647.07,70600781.802,2025-08-15 17:53:38
000911.CSI,20250815,6309.2537,6263.0713,6321.79,6253.1112,6271.0795,38.1742,0.6087,7395289.9,27539345.102,2025-08-15 17:53:38
000912.CSI,20250815,21604.1227,21603.5341,21674.9622,21505.4725,21635.8241,-31.7014,-0.1465,2828547.42,20554998.219,2025-08-15 17:53:38
000913.SH,20250815,9058.1176,8992.9038,9113.1341,8984.1118,9027.6232,30.4944,0.3378,5655505.0,24318631.208,2025-08-15 17:53:38
000914.SH,20250815,6835.3426,6794.6503,6871.5598,6741.9748,6802.9124,32.4302,0.4767,111409991.0,156705647.497,2025-08-15 17:53:38
000915.CSI,20250815,2685.4574,2624.4542,2690.2885,2624.4542,2641.1927,44.2647,1.6759,30364598.97,124608693.546,2025-08-15 17:53:38
000915.SH,20250815,2685.4574,2624.4542,2690.2885,2624.4542,2641.1927,44.2647,1.6759,30364598.97,124608693.546,2025-08-15 17:53:38
000916.CSI,20250815,3892.9176,3882.0584,3918.8331,3851.7365,3882.2198,10.6978,0.2756,10445817.03,36302164.974,2025-08-15 17:53:38
000916.SH,20250815,3892.9176,3882.0584,3918.8331,3851.7365,3882.2198,10.6978,0.2756,10445817.03,36302164.974,2025-08-15 17:53:38
000917.CSI,20250815,2507.0996,2513.1332,2516.4671,2503.6835,2510.7139,-3.6143,-0.144,8609113.59,7875804.004,2025-08-15 17:53:38
000918.CSI,20250815,4302.189,4263.0032,4316.5145,4259.9807,4278.3089,23.8801,0.5582,45082877.27,176317114.584,2025-08-15 17:53:38
000919.CSI,20250815,5229.4908,5225.8471,5248.0499,5189.5891,5230.4087,-0.9179,-0.0175,127943154.17,138512249.547,2025-08-15 17:53:38
000922.CSI,20250815,5553.4158,5536.2658,5558.9136,5518.7228,5540.1311,13.2847,0.2398,72133304.18,62679815.694,2025-08-15 17:53:38
000925.CSI,20250815,4709.8548,4721.5432,4727.0636,4687.7933,4725.0751,-15.2203,-0.3221,87339559.1,116605865.993,2025-08-15 17:53:38
000926.CSI,20250815,2262.4622,2246.2021,2267.1949,2243.2704,2249.3632,13.099,0.5823,226209453.96,281676152.021,2025-08-15 17:53:38
000926.SH,20250815,2262.4622,2246.2021,2267.1949,2243.2704,2249.3632,13.099,0.5823,226209453.96,281676152.021,2025-08-15 17:53:38
000927.CSI,20250815,1952.9398,1946.3595,1959.362,1939.2044,1948.014,4.9258,0.2529,106908047.54,121709263.626,2025-08-15 17:53:38
000927.SH,20250815,1952.9398,1946.3595,1959.362,1939.2044,1948.014,4.9258,0.2529,106908047.54,121709263.626,2025-08-15 17:53:38
000928.SH,20250815,2742.7922,2732.6839,2748.6612,2730.4702,2733.6339,9.1583,0.335,9932899.0,8231691.461,2025-08-15 17:53:38
000929.CSI,20250815,3340.268,3256.6503,3353.4111,3256.6503,3271.1692,69.0988,2.1124,68211972.49,93690520.707,2025-08-15 17:53:38
000929.SH,20250815,3340.268,3256.6503,3353.4111,3256.6503,3271.1692,69.0988,2.1124,68211972.49,93690520.707,2025-08-15 17:53:38
000930.CSI,20250815,3006.6614,2960.6465,3012.4043,2960.1942,2969.077,37.5844,1.2659,85934865.39,150070387.794,2025-08-15 17:53:38
000930.SH,20250815,3006.6614,2960.6465,3012.4043,2960.1942,2969.077,37.5844,1.2659,85934865.39,150070387.794,2025-08-15 17:53:38
000931.CSI,20250815,5838.6005,5764.6619,5845.4734,5759.9482,5772.4129,66.1876,1.1466,22240678.86,52015973.172,2025-08-15 17:53:38
000932.SH,20250815,15952.1357,15900.2605,15986.8771,15827.3578,15913.8484,38.2873,0.2406,8727039.0,30486603.394,2025-08-15 17:53:38
000933.SH,20250815,8893.9937,8801.2656,8930.8689,8785.1394,8827.8889,66.1048,0.7488,16080705.0,48231987.755,2025-08-15 17:53:38
000934.SH,20250815,6421.852,6362.3601,6455.6284,6329.8694,6369.2219,52.6301,0.8263,187726675.0,219319565.508,2025-08-15 17:53:38
000935.SH,20250815,5269.2862,5147.8058,5277.2141,5147.8058,5173.3201,95.9661,1.855,59213871.0,223765233.146,2025-08-15 17:53:38
000936.CSI,20250815,7181.1327,7148.7552,7213.2887,7112.3328,7156.6103,24.5224,0.3427,27508316.98,59752755.368,2025-08-15 17:53:38
000936.SH,20250815,7181.1327,7148.7552,7213.2887,7112.3328,7156.6103,24.5224,0.3427,27508316.98,59752755.368,2025-08-15 17:53:38
000937.CSI,20250815,2458.9634,2449.1772,2465.2504,2443.7846,2449.5173,9.4461,0.3856,20967784.7,14500754.861,2025-08-15 17:53:38
000937.SH,20250815,2458.9634,2449.1772,2465.2504,2443.7846,2449.5173,9.4461,0.3856,20967784.7,14500754.861,2025-08-15 17:53:38
000941.CSI,20250815,1915.1875,1861.2387,1923.0352,1861.2285,1865.4512,49.7363,2.6662,17184590.12,50292369.677,2025-08-15 17:53:38
000941.SH,20250815,1915.1875,1861.2387,1923.0352,1861.2285,1865.4512,49.7363,2.6662,17184590.12,50292369.677,2025-08-15 17:53:38
000942.CSI,20250815,10271.7041,10219.4489,10292.0905,10192.5044,10232.2641,39.44,0.3854,17771207.85,59403785.127,2025-08-15 17:53:38
000942.SH,20250815,10271.7041,10219.4489,10292.0905,10192.5044,10232.2641,39.44,0.3854,17771207.85,59403785.127,2025-08-15 17:53:38
000944.CSI,20250815,3890.9489,3814.4765,3906.7113,3814.4765,3831.4877,59.4612,1.5519,35105632.56,53747408.908,2025-08-15 17:53:38
000945.CSI,20250815,1472.7873,1465.3125,1476.7119,1461.2525,1467.5484,5.2389,0.357,14915577.63,11642263.037,2025-08-15 17:53:38
000945.SH,20250815,1472.7873,1465.3125,1476.7119,1461.2525,1467.5484,5.2389,0.357,14915577.63,11642263.037,2025-08-15 17:53:38
000948.CSI,20250815,2779.636,2720.3804,2783.0619,2720.3804,2697.6488,81.9872,3.0392,10850340.66,9482751.74,2025-08-15 17:53:38
000948.SH,20250815,2779.636,2720.3804,2783.0619,2720.3804,2697.6488,81.9872,3.0392,10850340.66,9482751.74,2025-08-15 17:53:38
000949.CSI,20250815,5323.7727,5282.1445,5326.2994,5274.5686,5286.6625,37.1102,0.702,9542513.53,12118515.542,2025-08-15 17:53:38
000949.SH,20250815,5323.7727,5282.1445,5326.2994,5274.5686,5286.6625,37.1102,0.702,9542513.53,12118515.542,2025-08-15 17:53:38
000952.CSI,20250815,2842.0122,2787.9679,2850.2229,2786.1053,2788.9944,53.0178,1.901,5821248.18,4294992.841,2025-08-15 17:53:38
000959.CSI,20250815,7652.7369,7675.3578,7679.0818,7598.7227,7681.0574,-28.3205,-0.3687,107883753.0,289598923.962,2025-08-15 17:53:38
000961.CSI,20250815,3714.1283,3643.8144,3728.9474,3643.8144,3660.5556,53.5727,1.4635,35457998.5,52231030.301,2025-08-15 17:53:38
000964.CSI,20250815,9188.4541,9027.2932,9213.7392,9027.2932,9063.2353,125.2188,1.3816,80181795.84,275156798.519,2025-08-15 17:53:38
000965.CSI,20250815,5439.898,5423.9213,5457.023,5408.7331,5431.5175,8.3805,0.1543,226600808.55,306410052.008,2025-08-15 17:53:38
000965.SH,20250815,5439.898,5423.9213,5457.023,5408.7331,5431.5175,8.3805,0.1543,226600808.55,306410052.008,2025-08-15 17:53:38
000966.CSI,20250815,7866.6132,7710.5518,7869.8982,7710.5518,7721.077,145.5362,1.8849,190155486.02,298113499.11,2025-08-15 17:53:38
000967.CSI,20250815,6182.1139,6137.9969,6197.3077,6131.8282,6146.5399,35.574,0.5788,416756294.57,604523551.118,2025-08-15 17:53:38
000967.SH,20250815,6182.1139,6137.9969,6197.3077,6131.8282,6146.5399,35.574,0.5788,416756294.57,604523551.118,2025-08-15 17:53:38
000969.CSI,20250815,4724.5612,4677.2866,4733.8982,4676.7767,4691.455,33.1062,0.7057,102231036.38,300385251.955,2025-08-15 17:53:38
000970.CSI,20250815,1723.726,1709.5266,1730.4157,1708.8128,1712.9661,10.7599,0.6281,39486852.13,57538244.12,2025-08-15 17:53:38
000970.SH,20250815,1723.726,1709.5266,1730.4157,1708.8128,1712.9661,10.7599,0.6281,39486852.13,57538244.12,2025-08-15 17:53:38
000971.CSI,20250815,2904.2881,2867.8299,2913.0007,2867.8299,2875.625,28.6631,0.9968,118748260.04,306962275.834,2025-08-15 17:53:38
000974.SH,20250815,7190.2057,7127.0872,7228.9225,7085.3598,7137.2446,52.9611,0.742,176876334.0,209836813.8,2025-08-15 15:09:19
000977.CSI,20250815,1645.2846,1606.8911,1651.151,1606.8911,1610.1741,35.1105,2.1805,25659041.71,59547767.626,2025-08-15 17:53:38
000978.CSI,20250815,11742.9632,11589.3454,11763.1451,11561.8448,11607.3306,135.6326,1.1685,18772292.93,54680433.766,2025-08-15 17:53:38
000979.CSI,20250815,5589.1141,5461.3358,5602.1049,5461.3358,5471.5153,117.5988,2.1493,64998721.63,84284544.276,2025-08-15 17:53:38
000980.CSI,20250815,3221.9168,3204.4397,3230.9755,3195.3306,3212.0424,9.8744,0.3074,78851769.19,174895739.04,2025-08-15 17:53:38
000980.SH,20250815,3221.9168,3204.4397,3230.9755,3195.3306,3212.0424,9.8744,0.3074,78851769.19,174895739.04,2025-08-15 17:53:38
000982.SH,20250815,8112.4985,7930.5104,8115.3496,7930.5104,7944.2061,168.2924,2.1184,245217240.0,381378599.737,2025-08-15 17:53:38
000984.CSI,20250815,4235.7058,4177.2122,4243.9234,4177.0945,4187.8277,47.8781,1.1433,261327566.45,518686873.456,2025-08-15 17:53:38
000985.CSI,20250815,5412.0181,5324.8659,5417.7904,5324.8659,5336.8328,75.1853,1.4088,1432880473.87,2215035161.864,2025-08-15 17:53:38
000985.SH,20250815,5412.0181,5324.8659,5417.7904,5324.8659,5336.8328,75.1853,1.4088,1432880473.87,2215035161.864,2025-08-15 17:53:38
000986.SH,20250815,2203.8787,2194.467,2207.4205,2193.9849,2195.0608,8.8179,0.4017,15505402.0,11256954.006,2025-08-15 17:53:38
000987.SH,20250815,3807.9525,3710.7727,3820.5881,3710.7727,3726.3303,81.6222,2.1904,89926584.0,121054929.447,2025-08-15 17:53:38
000988.CSI,20250815,3545.1745,3483.9882,3551.1314,3483.9882,3492.9927,52.1818,1.4939,135215672.32,228989959.346,2025-08-15 17:53:38
000988.SH,20250815,3545.1745,3483.9882,3551.1314,3483.9882,3492.9927,52.1818,1.4939,135215672.32,228989959.346,2025-08-15 17:53:38
000989.SH,20250815,5313.7626,5242.9935,5318.5779,5239.7251,5250.7464,63.0162,1.2001,36751999.0,74207110.854,2025-08-15 17:53:38
000990.CSI,20250815,13312.4789,13270.235,13344.1011,13213.2718,13283.528,28.9509,0.2179,9511399.41,33068888.16,2025-08-15 17:53:38
000991.SH,20250815,9687.3814,9584.5069,9724.6035,9564.784,9608.5912,78.7902,0.82,19778202.0,58427253.343,2025-08-15 17:53:38
000992.SH,20250815,6129.8342,6072.5975,6160.7089,6042.6021,6078.3168,51.5174,0.8476,211240039.0,239403499.449,2025-08-15 17:53:38
000993.SH,20250815,7011.4785,6849.8337,7020.1639,6849.8337,6883.6628,127.8157,1.8568,72480667.0,252597377.753,2025-08-15 17:53:38
000994.CSI,20250815,8356.2256,8303.5692,8389.5058,8277.8903,8328.0608,28.1648,0.3382,42327582.64,79575784.607,2025-08-15 17:53:38
000994.SH,20250815,8356.2256,8303.5692,8389.5058,8277.8903,8328.0608,28.1648,0.3382,42327582.64,79575784.607,2025-08-15 17:53:38
000995.CSI,20250815,2554.7379,2541.8758,2559.8189,2537.1698,2543.3034,11.4345,0.4496,24810469.08,18285717.414,2025-08-15 17:53:38
000995.SH,20250815,2554.7379,2541.8758,2559.8189,2537.1698,2543.3034,11.4345,0.4496,24810469.08,18285717.414,2025-08-15 17:53:38
000998.CSI,20250815,2400.9012,2352.2212,2405.0932,2352.1938,2360.878,40.0232,1.6953,62450531.47,231598397.208,2025-08-15 17:53:38
399001.SZ,20250815,11634.6678,11419.2825,11647.3921,11419.2825,11451.4347,183.2331,1.6001,798946150.0,1283986982.9,2025-08-15 15:14:39
399002.SZ,20250815,15555.5444,15267.5744,15572.5569,15267.5744,15309.4956,246.0488,1.6072,257229837.0,537343977.6,2025-08-15 15:09:19
399003.SZ,20250815,8742.4641,8712.4842,8745.3206,8703.4976,8715.3632,27.1009,0.311,131190.0,68867.6,2025-08-15 15:09:19
399004.SZ,20250815,7103.5741,6992.0712,7117.343,6989.4266,7010.3793,93.1948,1.3294,73742553.0,213995274.2,2025-08-15 15:09:19
399005.SZ,20250815,7117.6497,7020.456,7124.5314,7020.456,7041.912,75.7377,1.0755,51409680.0,111372580.9,2025-08-15 15:09:19
399006.SZ,20250815,2534.2187,2464.6655,2541.8941,2464.6655,2469.6554,64.5633,2.6143,280039650.0,652239416.8,2025-08-15 15:14:39
399007.SZ,20250815,4868.5699,4781.549,4875.9134,4781.549,4793.4146,75.1553,1.5679,171537851.0,394961925.9,2025-08-15 15:09:19
399008.SZ,20250815,1455.933,1432.333,1456.3841,1432.333,1436.2559,19.6771,1.37,142052541.0,236299045.0,2025-08-15 15:09:19
399009.SZ,20250815,4448.2586,4350.5353,4451.5789,4350.5353,4360.1671,88.0915,2.0204,97795297.0,180966651.7,2025-08-15 15:09:19
399010.SZ,20250815,8254.0033,8058.45,8254.0033,8058.45,8086.4144,167.5889,2.0725,247837336.0,411734870.7,2025-08-15 15:09:19
399011.SZ,20250815,5760.0328,5646.1172,5763.4731,5646.1172,5661.9467,98.0861,1.7324,419375188.0,806696796.7,2025-08-15 15:09:19
399012.SZ,20250815,3767.5473,3663.1576,3773.9857,3663.1576,3675.1756,92.3717,2.5134,118680377.0,355558511.6,2025-08-15 15:09:19
399013.SZ,20250815,5014.7114,4943.5422,5014.7114,4943.5422,4956.5509,58.1605,1.1734,192698632.0,352544064.3,2025-08-15 15:09:19
399015.SZ,20250815,2856.5319,2785.1047,2856.5319,2785.1047,2792.774,63.7579,2.283,162145351.0,269352819.1,2025-08-15 15:09:19
399016.SZ,20250815,4929.9798,4836.0533,4937.4433,4836.0533,4847.7799,82.1999,1.6956,32808881.0,145308158.4,2025-08-15 15:09:19
399017.SZ,20250815,4433.1119,4330.3594,4433.1119,4330.3594,4343.7644,89.3475,2.0569,43962651.0,121417350.2,2025-08-15 15:09:19
399018.SZ,20250815,5183.3,5061.0311,5197.7078,5061.0311,5068.8468,114.4532,2.258,24553369.0,111747118.9,2025-08-15 15:09:19
399019.SZ,20250815,4354.374,4231.1142,4354.374,4231.1142,4257.6584,96.7156,2.2716,74848299.0,147057423.2,2025-08-15 15:09:19
399020.SZ,20250815,1733.7975,1691.7719,1733.7975,1691.7719,1692.8747,40.9228,2.4174,60051702.0,116126893.7,2025-08-15 15:09:19
399030.SZ,20250815,3333.1628,3240.9661,3353.7422,3240.9661,3252.3974,80.7654,2.4833,10569399.0,42459940.2,2025-08-15 15:09:19
399050.SZ,20250815,2696.0725,2666.2182,2702.1765,2666.1841,2674.4082,21.6643,0.8101,26961123.0,65417231.6,2025-08-15 15:09:19
399060.SZ,20250815,2802.9635,2755.8492,2809.2198,2755.2825,2763.0539,39.9096,1.4444,25768630.0,86262335.8,2025-08-15 15:09:19
399088.SZ,20250815,4076.5943,3994.8903,4087.4829,3994.8903,4003.8382,72.7561,1.8172,51556515.0,182061109.1,2025-08-15 15:09:19
399100.SZ,20250815,10784.0357,10582.4495,10785.0201,10582.4495,10605.5998,178.4359,1.6825,780344480.0,1271606857.3,2025-08-15 15:09:19
399101.SZ,20250815,13140.0765,12927.152,13140.0765,12927.152,12953.7928,186.2837,1.4381,334517510.0,440280558.2,2025-08-15 15:09:19
399102.SZ,20250815,3455.5658,3367.3974,3456.7255,3367.3974,3375.2854,80.2804,2.3785,280039650.0,652239416.8,2025-08-15 15:09:19
399106.SZ,20250815,2300.7674,2256.7815,2300.7674,2256.7815,2261.6571,39.1103,1.7293,798946150.0,1283986982.9,2025-08-15 15:09:19
399107.SZ,20250815,2406.8696,2360.8166,2406.8696,2360.8166,2365.9224,40.9472,1.7307,798602924.0,1283872436.2,2025-08-15 15:09:19
399108.SZ,20250815,1321.2512,1311.6898,1321.2512,1310.6107,1312.3228,8.9284,0.6804,343225.0,114546.7,2025-08-15 15:09:19
399231.SZ,20250815,1323.2872,1320.5493,1326.8335,1314.3908,1322.008,1.2792,0.0968,6181919.0,5691521.7,2025-08-15 15:09:19
399232.SZ,20250815,3021.4945,2976.6878,3027.4162,2976.6878,2995.1333,26.3612,0.8801,6107458.0,7132925.3,2025-08-15 15:09:19
399233.SZ,20250815,3001.2852,2946.22,3002.7793,2946.22,2952.2151,49.0701,1.6621,493334853.0,875252030.1,2025-08-15 15:09:19
399234.SZ,20250815,900.2661,890.9415,900.7347,890.4261,891.8852,8.3809,0.9397,12649313.0,9064509.8,2025-08-15 15:09:19
399235.SZ,20250815,1043.9948,1031.4045,1045.5461,1031.1965,1035.597,8.3978,0.8109,12280215.0,10059009.0,2025-08-15 15:09:19
399236.SZ,20250815,1418.9504,1399.3297,1419.04,1398.9273,1401.559,17.3914,1.2409,20328983.0,22096680.5,2025-08-15 15:09:19
399237.SZ,20250815,1198.0571,1191.1298,1198.1112,1188.9567,1193.1565,4.9006,0.4107,5983681.0,6638430.8,2025-08-15 15:09:19
399238.SZ,20250815,1351.8186,1335.4668,1354.4466,1329.076,1344.0188,7.7998,0.5803,658652.0,595572.8,2025-08-15 15:09:19
399239.SZ,20250815,2104.0228,2061.615,2108.085,2058.6144,2071.0372,32.9856,1.5927,90679085.0,163038260.2,2025-08-15 15:09:19
399240.SZ,20250815,1687.5665,1600.2048,1701.386,1595.4346,1602.7112,84.8553,5.2945,58410742.0,104611626.9,2025-08-15 15:09:19
399241.SZ,20250815,1232.1913,1208.2579,1233.1995,1208.2579,1208.6572,23.5341,1.9471,16798044.0,9087749.2,2025-08-15 15:09:19
399242.SZ,20250815,1287.9087,1271.7464,1288.4766,1269.5795,1275.7529,12.1558,0.9528,20890421.0,13785488.1,2025-08-15 15:09:19
399243.SZ,20250815,1550.774,1523.3885,1551.4533,1523.3885,1531.1545,19.6195,1.2814,6431362.0,14095429.2,2025-08-15 15:09:19
399244.SZ,20250815,595.0334,585.0191,595.5975,585.0191,585.4809,9.5525,1.6316,10104693.0,9924825.1,2025-08-15 15:09:19
399248.SZ,20250815,946.3259,933.6783,946.3259,932.278,935.946,10.3799,1.109,6855297.0,6957757.9,2025-08-15 15:09:19
399249.SZ,20250815,2415.2888,2367.8424,2415.8753,2367.8424,2375.1591,40.1297,1.6896,272264.0,375346.7,2025-08-15 15:09:19
399258.SZ,20250815,3528.9636,3448.0605,3537.1453,3448.0605,3457.2793,71.6843,2.0734,26740629.0,71838009.5,2025-08-15 15:09:19
399259.SZ,20250815,3805.2776,3675.4201,3827.3879,3675.4201,3685.5011,119.7765,3.2499,19818099.0,53141249.4,2025-08-15 15:09:19
399260.SZ,20250815,3009.1354,2971.7966,3015.4996,2971.7966,2979.7166,29.4188,0.9873,32240234.0,107191770.2,2025-08-15 15:09:19
399261.SZ,20250815,4337.872,4257.7912,4363.7432,4257.7912,4264.8318,73.0402,1.7126,16503497.0,93781587.2,2025-08-15 15:09:19
399262.SZ,20250815,2260.7162,2201.7073,2267.4798,2201.7073,2207.5091,53.2071,2.4103,43638201.0,171350891.7,2025-08-15 15:09:19
399263.SZ,20250815,2506.6739,2418.8698,2513.5361,2418.8698,2423.9917,82.6822,3.411,39594863.0,141796817.9,2025-08-15 15:09:19
399264.SZ,20250815,1562.2499,1493.3796,1568.6562,1491.3735,1501.6155,60.6344,4.0379,28325550.0,76137723.5,2025-08-15 15:09:19
39926401.CNI,20250815,1610.7812,1539.7714,1617.3922,1537.4426,1548.2632,62.518,4.0379,28325550.71,76137723.47,2025-08-15 19:58:21
399265.SZ,20250815,1174.0334,1155.0711,1177.5704,1151.2564,1157.6814,16.352,1.4125,9000321.0,24563358.5,2025-08-15 15:09:19
399266.SZ,20250815,2615.1086,2531.441,2625.1766,2531.441,2539.5532,75.5554,2.9751,16400935.0,61032477.6,2025-08-15 15:09:19
399267.SZ,20250815,2033.5011,1984.4787,2033.5011,1984.4787,1991.2273,42.2738,2.123,21799982.0,66521209.0,2025-08-15 15:09:19
39926701.CNI,20250815,2109.3935,2058.5415,2109.3935,2058.5415,2065.542,43.8515,2.123,21799982.32,66521209.021,2025-08-15 19:58:21
399268.SZ,20250815,1879.4134,1835.991,1879.4134,1835.991,1842.5841,36.8293,1.9988,22314833.0,70958300.6,2025-08-15 15:09:19
39926801.CNI,20250815,1963.6142,1918.2464,1963.6142,1918.2464,1925.1349,38.4793,1.9988,22314833.71,70958300.625,2025-08-15 19:58:21
399269.SZ,20250815,5804.5048,5638.8501,5825.5539,5638.8501,5652.2171,152.2877,2.6943,26984025.0,132184809.9,2025-08-15 15:09:19
